unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,2;Comb-1-1P-Nois20;10;5;0,4699871023023841;0,539117896959858;0,6153706070948267;4,0
15;0,2;Comb-1-1P-Nois20;10;1;0,5553401287633358;0,6398848357488619;0,6943067352268445;5,0
15;0,2;Comb-1-1P-Nois20;20;20;0,2474918549742916;0,30883246846833645;0,3709924528888665;3,0
15;0,2;Comb-1-1P-Nois20;20;10;0,2301804791528877;0,2978630579018905;0,3656833853276235;1,0
15;0,2;Comb-1-1P-Nois20;20;1;0,318632241539664;0,48165355591139897;0,5500368101178706;3,0
15;0,2;Comb-1-1P-Nois20;40;40;0,2567762955065477;0,31024572992060157;0,3803043652870819;8,0
15;0,2;Comb-1-1P-Nois20;40;20;0,1995630797621298;0,2460933468630333;0,287939614073548;5,0
15;0,2;Comb-1-1P-Nois20;40;1;0,3245225516157553;0,3602530842445721;0,4262304719329882;7,0
15;0,2;Comb-1-1P-Nois20;60;60;0,1796053020267749;0,23386674679935568;0,2847473987257497;6,0
15;0,2;Comb-1-1P-Nois20;60;30;0,2237502734129611;0,296390719488507;0,3833766862539367;7,0
15;0,2;Comb-1-1P-Nois20;60;1;0,2668707910067946;0,297756888274909;0,3594142525444603;6,0
15;0,2;Comb-2P;5;5;0,735063226364573;0,9504474456171055;0,987933193086961;0,0
15;0,2;Comb-2P;5;2;0,9761484322014204;0,9880955668389294;1,0;0,0
15;0,2;Comb-2P;5;1;0,9737422354251556;0,9854813828129613;0,9928813946810916;2,0
15;0,2;Comb-2P;10;10;0,8485531319932079;0,9263953150222897;0,9865313716031492;7,0
15;0,2;Comb-2P;10;5;0,9443857753547568;0,96880616014996;0,9861812167290448;7,0
15;0,2;Comb-2P;10;1;0,9767171823126832;0,9837149867574236;0,9917988232365884;9,0
15;0,2;Comb-2P;20;20;0,4321658777739243;0,6056961500813284;0,8370574582847145;6,0
15;0,2;Comb-2P;20;10;0,8268788741361806;0,900975311782647;0,935444161171706;5,0
15;0,2;Comb-2P;20;1;0,9497934486455172;0,9663644304172889;0,9822469110429224;9,0
15;0,2;Comb-2P;40;40;0,2182178902359923;0,335536399744692;0,4504426164614508;1,0
15;0,2;Comb-2P;40;20;0,2753938960769118;0,42033873393397786;0,6183469424008423;5,0
15;0,2;Comb-2P;40;1;0,8834222716346263;0,9096179143550115;0,9401509474581056;8,0
15;0,2;Comb-2P;60;60;0,0;0,12911423118718324;0,2262778643423325;8,0
15;0,2;Comb-2P;60;30;0,1069154977383025;0,16827033013927506;0,3035836118837588;5,0
15;0,2;Comb-2P;60;1;0,5895309194429362;0,7502539730517002;0,8829095854489654;9,0
15;0,2;Comb-2P-Nois025;5;5;0,9267191631016594;0,9550940492754947;0,9757735519733838;0,0
15;0,2;Comb-2P-Nois025;5;2;0,9470339955073934;0,9621300785651667;0,9665056363737976;0,0
